X Y Z Dir_X Dir_Y Dir_Z Dip_Direction Dip M K T n(T)
2611251 1146587 2319 -0.5530 0.5925 -0.5858 136.98 54.14 5.45 0.60 1 1799 
2611253 1146589 2318 -0.5515 0.5922 -0.5875 137.04 54.02 5.42 0.61 1 1799 
2611255 1146589 2319 -0.5499 0.5918 -0.5894 137.10 53.89 5.39 0.62 1 1799 
2611257 1146591 2318 -0.5486 0.5913 -0.5911 137.15 53.76 5.37 0.63 1 1799 
2611259 1146593 2315 -0.5471 0.5912 -0.5926 137.22 53.66 5.34 0.64 1 1799 
2611261 1146593 2314 -0.5458 0.5910 -0.5940 137.27 53.56 5.32 0.65 1 1799 
2611263 1146595 2309 -0.5445 0.5911 -0.5950 137.35 53.48 5.30 0.66 1 1799 
2611265 1146595 2308 -0.5433 0.5912 -0.5961 137.41 53.41 5.29 0.67 1 1799 
2611267 1146597 2302 -0.5423 0.5913 -0.5969 137.48 53.36 5.28 0.68 1 1799 
2611269 1146599 2297 -0.5412 0.5913 -0.5979 137.53 53.28 5.27 0.69 1 1799 
2611271 1146599 2297 -0.5402 0.5912 -0.5989 137.58 53.21 5.26 0.70 1 1799 
2611273 1146601 2294 -0.5391 0.5911 -0.6000 137.63 53.13 5.24 0.71 1 1799 
2611275 1146601 2294 -0.5380 0.5908 -0.6012 137.68 53.04 5.23 0.72 1 1799 
2611277 1146603 2290 0.5370 -0.5906 0.6023 137.72 52.97 5.22 0.73 1 1799 
2611279 1146603 2289 0.5360 -0.5902 0.6036 137.75 52.87 5.21 0.74 1 1799 
2611281 1146605 2286 0.5352 -0.5899 0.6046 137.79 52.80 5.20 0.76 1 1799 
2611283 1146607 2281 0.5344 -0.5895 0.6058 137.81 52.72 5.20 0.77 1 1799 
2611285 1146607 2280 0.5338 -0.5893 0.6065 137.83 52.66 5.20 0.78 1 1799 
2611287 1146609 2275 0.5332 -0.5889 0.6074 137.84 52.60 5.20 0.79 1 1799 
2611289 1146609 2275 0.5329 -0.5884 0.6082 137.83 52.54 5.20 0.80 1 1799 
2611291 1146611 2271 0.5326 -0.5879 0.6089 137.83 52.49 5.20 0.81 1 1799 
2611293 1146611 2271 0.5323 -0.5872 0.6098 137.81 52.42 5.20 0.82 1 1799 
2611295 1146613 2266 0.5322 -0.5865 0.6106 137.78 52.37 5.20 0.84 1 1799 
2611297 1146613 2265 0.5320 -0.5859 0.6113 137.76 52.32 5.21 0.85 1 1799 
2611299 1146613 2264 0.5320 -0.5848 0.6124 137.71 52.24 5.21 0.86 1 1799 
2611301 1146615 2261 0.5319 -0.5839 0.6133 137.67 52.17 5.22 0.88 1 1799 
2611303 1146615 2261 0.5319 -0.5825 0.6146 137.60 52.07 5.22 0.89 1 1799 
2611305 1146617 2258 0.5320 -0.5812 0.6158 137.53 51.99 5.23 0.91 1 1799 
2611307 1146617 2257 0.5321 -0.5795 0.6173 137.44 51.88 5.23 0.92 1 1799 
2611309 1146617 2257 0.5322 -0.5782 0.6185 137.37 51.79 5.24 0.94 1 1799 
2611311 1146619 2253 0.5323 -0.5766 0.6198 137.29 51.70 5.24 0.95 1 1799 
2611313 1146619 2253 0.5326 -0.5756 0.6205 137.22 51.64 5.25 0.97 1 1799 
2611315 1146619 2252 0.5330 -0.5745 0.6211 137.15 51.60 5.25 0.99 1 1799 
2611317 1146619 2251 0.5334 -0.5736 0.6217 137.08 51.56 5.26 1.01 1 1799 
2611319 1146621 2245 0.5338 -0.5724 0.6224 137.00 51.51 5.26 1.02 1 1799 
2611321 1146621 2244 0.5343 -0.5714 0.6229 136.92 51.47 5.27 1.04 1 1799 
2611323 1146621 2245 0.5346 -0.5703 0.6237 136.85 51.41 5.27 1.06 1 1799 
2611325 1146621 2246 0.5349 -0.5687 0.6249 136.75 51.32 5.28 1.08 1 1799 
2611327 1146621 2247 0.5351 -0.5671 0.6262 136.67 51.23 5.28 1.10 1 1799 
2611329 1146623 2243 0.5352 -0.5651 0.6279 136.56 51.10 5.29 1.12 1 1799 
2611331 1146623 2243 0.5350 -0.5628 0.6301 136.45 50.94 5.29 1.15 1 1799 
2611333 1146623 2242 0.5347 -0.5601 0.6327 136.33 50.75 5.29 1.17 1 1799 
2611335 1146623 2242 0.5343 -0.5579 0.6351 136.24 50.57 5.29 1.20 1 1799 
2611337 1146623 2241 0.5338 -0.5554 0.6377 136.14 50.38 5.29 1.23 1 1799 
2611339 1146625 2238 0.5333 -0.5534 0.6398 136.06 50.23 5.29 1.26 1 1799 
2611341 1146625 2237 0.5329 -0.5517 0.6416 135.99 50.09 5.29 1.29 1 1799 
2611343 1146625 2235 0.5325 -0.5498 0.6436 135.92 49.94 5.29 1.33 1 1799 
2611345 1146625 2233 0.5321 -0.5484 0.6451 135.87 49.83 5.29 1.36 1 1799 
2611347 1146625 2231 0.5317 -0.5469 0.6466 135.81 49.71 5.29 1.39 1 1799 
2611349 1146625 2230 0.5314 -0.5461 0.6477 135.78 49.63 5.29 1.43 1 1799 
2611351 1146627 2226 0.5310 -0.5449 0.6489 135.74 49.54 5.29 1.47 1 1799 
2611353 1146627 2225 0.5306 -0.5442 0.6498 135.72 49.47 5.29 1.50 1 1799 
2611355 1146627 2224 -0.5304 0.5436 -0.6505 135.71 49.42 5.29 1.54 1 1799 
2611357 1146627 2223 -0.5300 0.5434 -0.6510 135.72 49.39 5.29 1.58 1 1799 
2611359 1146627 2222 -0.5298 0.5431 -0.6514 135.71 49.35 5.29 1.63 1 1799 
2611361 1146627 2220 -0.5296 0.5429 -0.6518 135.71 49.32 5.30 1.67 1 1799 
2611363 1146627 2219 -0.5293 0.5428 -0.6521 135.72 49.30 5.30 1.72 1 1799 
2611365 1146627 2217 -0.5293 0.5423 -0.6525 135.69 49.27 5.30 1.77 1 1799 
2611367 1146627 2215 -0.5292 0.5419 -0.6530 135.68 49.24 5.30 1.82 1 1799 
2611369 1146627 2213 -0.5291 0.5406 -0.6541 135.62 49.15 5.31 1.88 1 1799 
2611371 1146629 2207 -0.5289 0.5395 -0.6552 135.57 49.07 5.31 1.94 1 1799 
2611373 1146629 2205 -0.5288 0.5375 -0.6569 135.47 48.94 5.31 2.01 1 1799 
2611375 1146629 2204 -0.5287 0.5359 -0.6583 135.39 48.83 5.31 2.08 1 1799 
2611377 1146629 2202 -0.5286 0.5335 -0.6603 135.27 48.68 5.31 2.16 1 1799 
2611379 1146629 2200 -0.5284 0.5321 -0.6616 135.20 48.58 5.32 2.25 1 1799 
2611381 1146629 2197 -0.5284 0.5300 -0.6633 135.09 48.45 5.32 2.34 1 1799 
2611383 1146629 2195 -0.5283 0.5286 -0.6645 135.02 48.36 5.32 2.43 1 1799 
2611385 1146629 2193 -0.5282 0.5265 -0.6662 134.91 48.23 5.32 2.54 1 1799 
2611387 1146629 2192 -0.5281 0.5256 -0.6670 134.87 48.17 5.32 2.64 1 1799 
2611389 1146631 2189 -0.5278 0.5258 -0.6670 134.89 48.16 5.33 2.76 1 1799 
2611391 1146631 2187 -0.5277 0.5255 -0.6674 134.88 48.13 5.33 2.88 1 1799 
2611393 1146631 2185 -0.5274 0.5254 -0.6677 134.89 48.11 5.33 3.02 1 1799 
2611395 1146631 2183 -0.5272 0.5247 -0.6685 134.86 48.05 5.33 3.17 1 1799 
2611397 1146631 2181 -0.5269 0.5246 -0.6687 134.88 48.03 5.33 3.33 1 1799 
2611399 1146631 2177 -0.5266 0.5239 -0.6694 134.85 47.98 5.33 3.51 1 1799 
2611401 1146631 2174 -0.5263 0.5236 -0.6700 134.86 47.93 5.33 3.71 1 1799 
2611403 1146631 2170 -0.5260 0.5229 -0.6708 134.83 47.87 5.33 3.93 1 1799 
2611405 1146631 2168 -0.5256 0.5232 -0.6708 134.87 47.87 5.33 4.17 1 1799 
2611407 1146633 2165 -0.5253 0.5226 -0.6716 134.86 47.81 5.33 4.44 1 1799 
2611409 1146633 2165 -0.5248 0.5241 -0.6708 134.96 47.87 5.33 4.73 1 1799 
2611411 1146633 2166 -0.5243 0.5253 -0.6702 135.06 47.92 5.33 5.05 1 1799 
2611413 1146633 2168 -0.5237 0.5275 -0.6690 135.20 48.01 5.34 5.40 1 1799 
2611415 1146633 2171 -0.5232 0.5292 -0.6680 135.33 48.09 5.34 5.80 1 1799 
2611417 1146633 2175 -0.5224 0.5328 -0.6657 135.56 48.26 5.34 6.26 1 1799 
2611419 1146633 2180 -0.5218 0.5342 -0.6651 135.67 48.31 5.34 6.79 1 1799 
2611421 1146633 2185 -0.5210 0.5372 -0.6634 135.88 48.44 5.34 7.43 1 1799 
2611423 1146633 2189 -0.5201 0.5393 -0.6622 136.04 48.53 5.34 8.21 1 1799 
2611425 1146635 2188 -0.5188 0.5441 -0.6593 136.36 48.75 5.33 9.18 1 1799 
2611427 1146635 2190 -0.5175 0.5485 -0.6568 136.67 48.95 5.33 10.47 1 1799 
2611429 1146635 2191 -0.5154 0.5571 -0.6512 137.23 49.37 5.33 12.15 1 1799 
2611431 1146635 2192 -0.5126 0.5682 -0.6437 137.95 49.93 5.32 14.73 1 1799 
2611433 1146635 2192 0.5071 -0.5919 0.6265 139.41 51.21 5.30 19.00 1 1799 
2611435 1146635 2192 0.4977 -0.6307 0.5954 141.73 53.46 5.29 25.48 1 1799 
2611437 1146635 2191 0.4725 -0.7123 0.5190 146.44 58.73 5.29 36.88 1 1799 
2611439 1146635 2191 0.3939 -0.8612 0.3213 155.42 71.26 5.29 54.73 1 1799 
2611441 1146635 2192 0.2369 -0.9715 0.0039 166.30 89.78 5.32 50.22 1 1799 
2611443 1146637 2190 0.1237 -0.9739 -0.1903 352.76 79.03 5.37 33.50 1 1799 
2611445 1146637 2188 0.0737 -0.9607 -0.2676 355.61 74.48 5.42 23.07 1 1799 
2611447 1146637 2186 0.0529 -0.9535 -0.2966 356.83 72.75 5.48 17.32 1 1799 
2611449 1146637 2184 0.0395 -0.9487 -0.3138 357.62 71.71 5.54 13.80 1 1799 
2611451 1146637 2183 0.0326 -0.9466 -0.3208 358.03 71.29 5.60 11.47 1 1799 
2611453 1146637 2182 0.0305 -0.9468 -0.3204 358.15 71.31 5.66 9.87 1 1799 
2611455 1146637 2181 0.0282 -0.9468 -0.3205 358.29 71.31 5.72 8.65 1 1799 
2611457 1146637 2180 0.0285 -0.9481 -0.3167 358.28 71.54 5.78 7.73 1 1799 
2611459 1146639 2176 0.0297 -0.9497 -0.3116 358.21 71.84 5.84 6.98 1 1799 
2611461 1146639 2176 0.0326 -0.9520 -0.3042 358.04 72.29 5.90 6.37 1 1799 
2611463 1146639 2176 0.0347 -0.9540 -0.2979 357.92 72.67 5.96 5.84 1 1799 
2611465 1146639 2175 0.0386 -0.9565 -0.2890 357.69 73.20 6.01 5.40 1 1799 
2611467 1146639 2174 0.0424 -0.9589 -0.2804 357.47 73.72 6.06 5.03 1 1799 
2611469 1146639 2172 0.0457 -0.9611 -0.2725 357.27 74.19 6.11 4.73 1 1799 
2611471 1146639 2170 0.0498 -0.9634 -0.2635 357.04 74.72 6.16 4.48 1 1799 
2611473 1146639 2168 0.0535 -0.9654 -0.2551 356.83 75.22 6.21 4.27 1 1799 
2611475 1146639 2167 0.0574 -0.9674 -0.2465 356.61 75.73 6.26 4.09 1 1799 
2611477 1146641 2162 0.0611 -0.9693 -0.2383 356.40 76.22 6.30 3.95 1 1799 
2611479 1146641 2163 0.0650 -0.9711 -0.2297 356.17 76.72 6.34 3.82 1 1799 
2611481 1146641 2164 0.0686 -0.9727 -0.2216 355.96 77.19 6.38 3.72 1 1799 
2611483 1146641 2166 0.0724 -0.9742 -0.2136 355.75 77.67 6.42 3.63 1 1799 
2611485 1146641 2168 0.0760 -0.9757 -0.2057 355.55 78.13 6.45 3.56 1 1799 
2611487 1146641 2171 0.0799 -0.9770 -0.1976 355.33 78.60 6.48 3.50 1 1799 
2611489 1146643 2169 0.0845 -0.9785 -0.1883 355.07 79.15 6.51 3.44 1 1799 
2611491 1146643 2172 0.0894 -0.9799 -0.1784 354.78 79.72 6.53 3.39 1 1799 
2611493 1146645 2170 0.0949 -0.9812 -0.1678 354.47 80.34 6.55 3.36 1 1799 
2611495 1146645 2172 0.1010 -0.9825 -0.1565 354.13 81.00 6.56 3.35 1 1799 
2611497 1146647 2172 0.1072 -0.9836 -0.1449 353.78 81.67 6.57 3.35 1 1799 
2611499 1146647 2174 0.1148 -0.9848 -0.1305 353.35 82.50 6.58 3.34 1 1799 
2611501 1146649 2174 0.1235 -0.9857 -0.1144 352.86 83.43 6.58 3.35 1 1799 
2611503 1146651 2173 0.1321 -0.9863 -0.0984 352.37 84.35 6.57 3.38 1 1799 
2611505 1146651 2177 0.1423 -0.9866 -0.0793 351.79 85.45 6.57 3.42 1 1799 
2611507 1146653 2171 0.1539 -0.9864 -0.0575 351.13 86.70 6.55 3.45 1 1799 
2611509 1146653 2174 0.1661 -0.9855 -0.0341 350.43 88.04 6.53 3.47 1 1799 
2611511 1146655 2168 0.1788 -0.9838 -0.0092 349.70 89.47 6.52 3.50 1 1799 
2611513 1146655 2171 0.1904 -0.9816 0.0135 169.02 89.22 6.50 3.54 1 1799 
2611515 1146657 2165 0.2014 -0.9789 0.0357 168.37 87.95 6.48 3.60 1 1799 
2611517 1146659 2162 0.2110 -0.9760 0.0548 167.80 86.86 6.45 3.68 1 1799 
2611519 1146659 2164 0.2188 -0.9732 0.0703 167.33 85.97 6.42 3.78 1 1799 
2611521 1146661 2163 0.2262 -0.9704 0.0851 166.88 85.12 6.38 3.92 1 1799 
2611523 1146661 2164 0.2326 -0.9677 0.0974 166.48 84.41 6.33 4.09 1 1799 
2611525 1146663 2164 0.2395 -0.9645 0.1109 166.05 83.63 6.29 4.29 1 1799 
2611527 1146665 2164 0.2453 -0.9618 0.1217 165.69 83.01 6.23 4.54 1 1799 
2611529 1146665 2163 0.2520 -0.9583 0.1347 165.27 82.26 6.18 4.82 1 1799 
2611531 1146667 2159 0.2586 -0.9547 0.1473 164.84 81.53 6.12 5.14 1 1799 
2611533 1146667 2155 0.2654 -0.9507 0.1603 164.40 80.78 6.06 5.50 1 1799 
2611535 1146669 2149 0.2732 -0.9458 0.1755 163.89 79.89 6.00 5.91 1 1799 
2611537 1146669 2146 0.2819 -0.9398 0.1930 163.30 78.87 5.95 6.28 1 1799 
2611539 1146671 2141 0.2927 -0.9315 0.2158 162.56 77.54 5.90 6.66 1 1799 
2611541 1146671 2138 0.3045 -0.9213 0.2416 161.71 76.02 5.86 6.94 1 1799 
2611543 1146671 2135 0.3183 -0.9078 0.2732 160.67 74.14 5.82 7.15 1 1799 
2611545 1146673 2132 0.3314 -0.8932 0.3040 159.64 72.30 5.79 7.17 1 1799 
2611547 1146673 2130 0.3432 -0.8783 0.3327 158.66 70.57 5.77 7.08 1 1799 
2611549 1146673 2127 0.3546 -0.8623 0.3615 157.65 68.81 5.75 6.89 1 1799 
2611551 1146673 2124 0.3636 -0.8484 0.3847 156.80 67.38 5.74 6.63 1 1799 
2611553 1146673 2121 0.3717 -0.8347 0.4063 156.00 66.03 5.73 6.32 1 1799 
2611555 1146673 2118 0.3777 -0.8240 0.4224 155.38 65.02 5.72 6.00 1 1799 
2611557 1146673 2116 0.3837 -0.8125 0.4389 154.72 63.97 5.71 5.77 1 1799 
2611559 1146673 2114 0.3898 -0.8001 0.4560 154.03 62.87 5.70 5.61 1 1799 
2611561 1146673 2111 0.3956 -0.7878 0.4722 153.34 61.83 5.68 5.51 1 1799 
2611563 1146673 2105 0.4014 -0.7746 0.4887 152.61 60.74 5.66 5.46 1 1799 
2611565 1146673 2098 0.4071 -0.7608 0.5054 151.85 59.64 5.65 5.42 1 1799 
2611567 1146671 2096 0.4126 -0.7465 0.5221 151.07 58.53 5.63 5.37 1 1799 
2611569 1146671 2093 0.4179 -0.7323 0.5376 150.29 57.48 5.60 5.41 1 1799 
2611571 1146671 2091 0.4232 -0.7173 0.5535 149.46 56.39 5.58 5.48 1 1799 
2611573 1146669 2092 0.4279 -0.7029 0.5682 148.67 55.37 5.55 5.51 1 1799 
2611575 1146669 2092 0.4320 -0.6892 0.5818 147.92 54.43 5.54 5.50 1 1799 
2611577 1146669 2092 0.4359 -0.6746 0.5958 147.13 53.43 5.52 5.49 1 1799 
2611579 1146669 2093 0.4391 -0.6621 0.6072 146.45 52.61 5.51 5.45 1 1799 
2611581 1146667 2100 0.4419 -0.6507 0.6176 145.82 51.86 5.50 5.40 1 1799 
2611583 1146667 2105 0.4442 -0.6403 0.6267 145.25 51.19 5.49 5.35 1 1799 
2611585 1146667 2109 0.4461 -0.6307 0.6349 144.73 50.58 5.48 5.29 1 1799 
2611587 1146667 2110 0.4477 -0.6221 0.6423 144.26 50.04 5.48 5.22 1 1799 
2611589 1146669 2107 -0.4492 0.6148 -0.6483 143.85 49.59 5.47 5.18 1 1799 
2611591 1146669 2106 -0.4505 0.6076 -0.6541 143.44 49.15 5.47 5.15 1 1799 
2611593 1146669 2105 -0.4518 0.6008 -0.6595 143.05 48.74 5.46 5.14 1 1799 
2611595 1146671 2102 -0.4530 0.5946 -0.6643 142.70 48.37 5.46 5.13 1 1799 
2611597 1146671 2101 -0.4541 0.5887 -0.6687 142.36 48.03 5.45 5.13 1 1799 
2611599 1146673 2098 -0.4551 0.5829 -0.6731 142.02 47.69 5.44 5.14 1 1799 
2611601 1146673 2098 -0.4562 0.5786 -0.6761 141.75 47.46 5.44 5.15 1 1799 
2611603 1146673 2097 -0.4569 0.5756 -0.6782 141.56 47.30 5.44 5.16 1 1799 
2611605 1146675 2094 -0.4577 0.5726 -0.6802 141.36 47.14 5.43 5.18 1 1799 
2611607 1146675 2094 -0.4585 0.5696 -0.6821 141.17 46.99 5.43 5.22 1 1799 
2611609 1146677 2089 -0.4593 0.5669 -0.6838 140.99 46.86 5.42 5.26 1 1799 
2611611 1146677 2089 -0.4598 0.5654 -0.6848 140.88 46.78 5.42 5.29 1 1799 
2611613 1146677 2087 -0.4603 0.5642 -0.6854 140.79 46.73 5.42 5.31 1 1799 
2611615 1146679 2081 -0.4607 0.5635 -0.6857 140.73 46.71 5.41 5.32 1 1799 
2611617 1146679 2082 -0.4607 0.5651 -0.6844 140.81 46.81 5.41 5.31 1 1799 
2611619 1146679 2083 -0.4606 0.5676 -0.6824 140.94 46.97 5.41 5.30 1 1799 
2611621 1146679 2084 -0.4604 0.5716 -0.6792 141.15 47.22 5.41 5.27 1 1799 
2611623 1146679 2083 -0.4598 0.5781 -0.6741 141.50 47.62 5.41 5.25 1 1799 
2611625 1146679 2082 -0.4592 0.5852 -0.6684 141.88 48.06 5.41 5.24 1 1799 
2611627 1146679 2082 -0.4584 0.5929 -0.6621 142.29 48.54 5.40 5.22 1 1799 
2611629 1146681 2080 -0.4572 0.6025 -0.6542 142.80 49.14 5.40 5.23 1 1799 
2611631 1146681 2079 0.4562 -0.6110 0.6470 143.25 49.68 5.39 5.23 1 1799 
2611633 1146681 2077 0.4552 -0.6187 0.6403 143.65 50.19 5.38 5.23 1 1799 
2611635 1146681 2075 0.4542 -0.6261 0.6338 144.04 50.67 5.37 5.24 1 1799 
2611637 1146681 2073 0.4533 -0.6325 0.6280 144.37 51.10 5.37 5.25 1 1799 
2611639 1146681 2071 0.4525 -0.6385 0.6225 144.67 51.50 5.37 5.24 1 1799 
2611641 1146681 2069 0.4517 -0.6440 0.6174 144.95 51.87 5.36 5.25 1 1799 
2611643 1146679 2070 0.4510 -0.6487 0.6129 145.19 52.20 5.36 5.26 1 1799 
2611645 1146679 2068 0.4505 -0.6526 0.6092 145.38 52.47 5.35 5.26 1 1799 
2611647 1146679 2067 0.4501 -0.6556 0.6063 145.53 52.68 5.35 5.25 1 1799 
2611649 1146679 2065 0.4499 -0.6574 0.6045 145.62 52.81 5.35 5.23 1 1799 
2611651 1146677 2066 0.4497 -0.6584 0.6035 145.66 52.88 5.35 5.23 1 1799 
2611653 1146677 2064 0.4499 -0.6581 0.6037 145.65 52.86 5.35 5.21 1 1799 
2611655 1146677 2062 0.4500 -0.6573 0.6045 145.60 52.81 5.36 5.20 1 1799 
2611657 1146675 2060 0.4503 -0.6561 0.6056 145.53 52.73 5.36 5.17 1 1799 
2611659 1146675 2056 0.4506 -0.6551 0.6065 145.48 52.66 5.37 5.14 1 1799 
2611661 1146675 2053 0.4508 -0.6546 0.6069 145.45 52.63 5.37 5.13 1 1799 
2611663 1146673 2051 0.4508 -0.6547 0.6067 145.45 52.65 5.37 5.12 1 1799 
2611665 1146673 2049 0.4506 -0.6555 0.6060 145.50 52.70 5.37 5.14 1 1799 
2611667 1146673 2047 0.4502 -0.6571 0.6046 145.58 52.80 5.36 5.17 1 1799 
2611669 1146671 2048 0.4497 -0.6592 0.6027 145.70 52.94 5.35 5.21 1 1799 
2611671 1146671 2048 0.4488 -0.6619 0.6003 145.86 53.11 5.34 5.28 1 1799 
2611673 1146671 2048 0.4478 -0.6648 0.5979 146.03 53.28 5.33 5.36 1 1799 
2611675 1146671 2050 0.4467 -0.6682 0.5949 146.23 53.49 5.31 5.46 1 1799 
2611677 1146671 2052 0.4456 -0.6716 0.5920 146.44 53.70 5.30 5.55 1 1799 
2611679 1146671 2053 0.4443 -0.6753 0.5887 146.66 53.94 5.28 5.66 1 1799 
2611681 1146671 2058 0.4428 -0.6798 0.5847 146.92 54.22 5.27 5.77 1 1799 
2611683 1146671 2064 0.4411 -0.6851 0.5798 147.23 54.57 5.25 5.91 1 1799 
2611685 1146673 2057 0.4389 -0.6922 0.5728 147.62 55.05 5.23 6.04 1 1799 
2611687 1146673 2060 0.4363 -0.7012 0.5638 148.11 55.68 5.21 6.19 1 1799 
2611689 1146673 2061 0.4337 -0.7101 0.5547 148.59 56.31 5.19 6.31 1 1799 
2611691 1146675 2061 0.4302 -0.7221 0.5418 149.22 57.19 5.16 6.46 1 1799 
2611693 1146675 2063 0.4266 -0.7342 0.5282 149.84 58.12 5.14 6.59 1 1799 
2611695 1146675 2064 0.4230 -0.7459 0.5144 150.44 59.04 5.12 6.68 1 1799 
2611697 1146677 2063 0.4194 -0.7572 0.5008 151.02 59.95 5.10 6.74 1 1799 
2611699 1146677 2063 0.4159 -0.7677 0.4875 151.55 60.82 5.09 6.76 1 1799 
2611701 1146677 2062 0.4126 -0.7773 0.4750 152.04 61.64 5.08 6.75 1 1799 
2611703 1146679 2059 0.4104 -0.7827 0.4679 152.33 62.10 5.07 6.74 1 1799 
2611705 1146679 2059 0.4091 -0.7856 0.4642 152.49 62.34 5.07 6.73 1 1799 
2611707 1146681 2056 0.4079 -0.7879 0.4614 152.63 62.52 5.06 6.73 1 1799 
2611709 1146681 2057 0.4071 -0.7894 0.4594 152.72 62.65 5.06 6.73 1 1799 
2611711 1146683 2057 0.4064 -0.7904 0.4583 152.79 62.72 5.06 6.74 1 1799 
2611713 1146683 2059 0.4059 -0.7910 0.4578 152.83 62.75 5.06 6.76 1 1799 
2611715 1146685 2060 0.4054 -0.7913 0.4577 152.87 62.76 5.05 6.79 1 1799 
2611717 1146685 2058 0.4049 -0.7915 0.4578 152.91 62.75 5.05 6.82 1 1799 
2611719 1146685 2056 0.4044 -0.7916 0.4580 152.94 62.74 5.05 6.84 1 1799 
2611721 1146687 2053 0.4038 -0.7919 0.4581 152.98 62.74 5.05 6.87 1 1799 
2611723 1146687 2051 0.4032 -0.7923 0.4579 153.03 62.75 5.05 6.90 1 1799 
2611725 1146689 2047 0.4025 -0.7928 0.4577 153.08 62.76 5.04 6.92 1 1799 
2611727 1146689 2044 0.4018 -0.7940 0.4562 153.16 62.86 5.04 6.94 1 1799 
2611729 1146691 2040 0.4009 -0.7952 0.4549 153.24 62.94 5.04 6.97 1 1799 
2611731 1146691 2038 0.4001 -0.7961 0.4541 153.32 62.99 5.04 7.01 1 1799 
2611733 1146693 2036 0.3992 -0.7965 0.4541 153.38 62.99 5.03 7.06 1 1799 
2611735 1146693 2034 0.3985 -0.7960 0.4555 153.40 62.90 5.03 7.12 1 1799 
2611737 1146695 2034 0.3981 -0.7943 0.4589 153.38 62.68 5.03 7.19 1 1799 
2611739 1146695 2035 0.3974 -0.7932 0.4613 153.39 62.53 5.02 7.28 1 1799 
2611741 1146697 2036 0.3970 -0.7908 0.4659 153.34 62.23 5.02 7.39 1 1799 
2611743 1146699 2038 0.3965 -0.7886 0.4700 153.30 61.96 5.02 7.52 1 1799 
2611745 1146701 2039 0.3966 -0.7840 0.4775 153.17 61.48 5.02 7.65 1 1799 
2611747 1146701 2042 0.3966 -0.7793 0.4852 153.03 60.97 5.02 7.81 1 1799 
2611749 1146703 2044 0.3969 -0.7719 0.4966 152.79 60.23 5.02 8.01 1 1799 
2611751 1146705 2048 0.3973 -0.7636 0.5090 152.51 59.40 5.02 8.23 1 1799 
2611751 1146707 2047 0.3976 -0.7548 0.5217 152.22 58.55 5.02 8.50 1 1799 
2611753 1146709 2048 0.3984 -0.7405 0.5413 151.72 57.23 5.02 8.79 1 1799 
2611755 1146711 2053 0.3987 -0.7286 0.5570 151.31 56.15 5.02 9.10 1 1799 
2611757 1146713 2057 0.3993 -0.7107 0.5793 150.67 54.60 5.03 9.42 1 1799 
2611757 1146715 2055 0.3992 -0.6957 0.5971 150.15 53.33 5.03 9.77 1 1799 
2611759 1146717 2052 0.3991 -0.6745 0.6211 149.39 51.60 5.04 10.11 1 1799 
2611761 1146719 2045 0.3983 -0.6580 0.6391 148.81 50.28 5.04 10.46 1 1799 
2611761 1146721 2040 0.3973 -0.6434 0.6544 148.30 49.13 5.04 10.83 1 1799 
2611763 1146723 2034 0.3960 -0.6211 0.6764 147.48 47.44 5.05 11.16 1 1799 
2611765 1146725 2029 -0.3941 0.5968 -0.6989 146.56 45.66 5.06 11.52 1 1799 
2611765 1146727 2025 -0.3913 0.5637 -0.7274 145.24 43.33 5.07 11.77 1 1799 
2611767 1146729 2023 -0.3871 0.5254 -0.7577 143.61 40.74 5.09 11.98 1 1799 
2611767 1146731 2020 -0.3814 0.4814 -0.7892 141.61 37.89 5.10 12.14 1 1799 
2611769 1146733 2019 0.3738 -0.4323 0.8206 139.15 34.85 5.13 12.04 1 1799 
2611771 1146735 2019 0.3649 -0.3828 0.8487 136.37 31.93 5.15 11.86 1 1799 
2611773 1146737 2018 0.3562 -0.3419 0.8696 133.83 29.59 5.18 11.58 1 1799 
2611775 1146739 2018 0.3482 -0.3081 0.8854 131.51 27.71 5.20 11.37 1 1799 
2611777 1146739 2020 0.3412 -0.2827 0.8965 129.65 26.30 5.21 11.17 1 1799 
2611779 1146741 2022 0.3353 -0.2629 0.9047 128.11 25.22 5.22 11.06 1 1799 
2611781 1146741 2027 0.3303 -0.2492 0.9104 127.03 24.44 5.23 10.97 1 1799 
2611783 1146743 2030 0.3261 -0.2390 0.9146 126.23 23.85 5.23 10.83 1 1799 
2611785 1146743 2035 0.3231 -0.2345 0.9169 125.97 23.53 5.24 10.83 1 1799 
2611787 1146743 2037 0.3207 -0.2323 0.9183 125.93 23.33 5.24 10.78 1 1799 
2611789 1146745 2040 0.3196 -0.2366 0.9175 126.50 23.43 5.23 10.75 1 1799 
2611791 1146745 2042 0.3191 -0.2422 0.9162 127.20 23.62 5.23 10.67 1 1799 
2611793 1146747 2045 0.3190 -0.2490 0.9145 127.97 23.87 5.23 10.57 1 1799 
2611795 1146747 2047 0.3181 -0.2510 0.9142 128.27 23.90 5.23 10.40 1 1799 
2611797 1146749 2042 0.3169 -0.2514 0.9145 128.42 23.86 5.23 10.18 1 1799 
2611799 1146751 2037 0.3150 -0.2475 0.9163 128.16 23.61 5.23 9.94 1 1799 
2611801 1146753 2033 0.3127 -0.2415 0.9186 127.68 23.27 5.23 9.71 1 1799 
2611803 1146755 2028 0.3113 -0.2380 0.9200 127.40 23.07 5.24 9.48 1 1799 
